,US10Y_M,US10Y_M_PCT_CHG,US10Y_Q_PCT_CHG,US10Y_A_PCT_CHG,US10Y_2A_PCT_CHG,US10Y_3A_PCT_CHG
1980-05-01,10.18,-0.11246730601569321,-0.20156862745098036,0.1425364758698091,0.20330969267139465,0.39835164835164827
1980-06-01,9.78,-0.03929273084479379,-0.14734088927637323,0.09273743016759783,0.1319444444444442,0.33424283765347873
1980-07-01,10.25,0.04805725971370145,0.006876227897838927,0.13510520487264688,0.21878715814506533,0.3851351351351351
1980-08-01,11.1,0.08292682926829276,0.13496932515337434,0.18971061093247577,0.31828978622327786,0.5122615803814714
1980-09-01,11.51,0.036936936936937004,0.12292682926829257,0.1174757281553398,0.3321759259259258,0.5305851063829787
1980-10-01,11.75,0.020851433536055675,0.05855855855855863,0.10328638497652576,0.33371169125993183,0.550131926121372
1980-11-01,12.68,0.07914893617021268,0.101650738488271,0.22040423484119342,0.4073251942286349,0.6488946684005201
1980-12-01,12.84,0.012618296529968376,0.09276595744680849,0.18888888888888888,0.4109890109890111,0.6130653266331658
1981-01-01,12.57,-0.02102803738317749,-0.008675078864353258,0.012892828364222453,0.3813186813186813,0.5653798256537985
1981-02-01,13.19,0.04932378679395377,0.027258566978193066,0.03450980392156855,0.44627192982456143,0.6405472636815921
1981-03-01,13.12,-0.005307050796057644,0.04375497215592672,0.14385353095030506,0.42919389978213496,0.6098159509202452
1981-04-01,13.68,0.04268292682926833,0.0371493555724034,0.343811394891945,0.4789189189189189,0.6383233532934132
1981-05-01,14.1,0.030701754385964897,0.07469512195121952,0.44171779141104306,0.5824915824915824,0.6666666666666665
1981-06-01,13.47,-0.044680851063829685,-0.015350877192982337,0.3141463414634147,0.505027932960894,0.5590277777777777
1981-07-01,14.28,0.060133630289532114,0.012765957446808418,0.28648648648648645,0.5813953488372094,0.6979785969084422
1981-08-01,14.94,0.04621848739495804,0.10913140311803993,0.29800173761946125,0.6012861736334405,0.7743467933491686
1981-09-01,15.32,0.025435073627844806,0.07282913165266103,0.3038297872340425,0.4873786407766989,0.7731481481481481
1981-10-01,15.15,-0.011096605744125299,0.014056224899598346,0.19479495268138813,0.4225352112676055,0.7196367763904654
1981-11-01,13.39,-0.1161716171617162,-0.12597911227154046,0.04283489096573212,0.2887391722810395,0.486126526082131
