,LRUN_UEMP,UEMP_M_PCT_CHG,UEMP_Q_PCT_CHG,UEMP_A_PCT_CHG,UEMP_2A_PCT_CHG,UEMP_3A_PCT_CHG
1963-02-01,6.3950275560000005,-0.04128979457401816,0.041911581490068794,0.08959143056767327,-0.10252431285361341,-0.2070309208104265
1963-03-01,6.119606086,-0.04306806617926018,-0.08257958914803643,0.10547035398216265,-0.10252431285361341,-0.2070309208104265
1963-04-01,5.844184616000001,-0.04500640500866371,-0.08613613235852013,0.07482270064250929,-0.10252431285361341,-0.2070309208104265
1963-05-01,5.659712552,-0.031565064439435964,-0.07515083937381384,0.060080409814276425,-0.10252431285361341,-0.2070309208104265
1963-06-01,5.475240488,-0.032593892764891885,-0.06313012887887193,0.04478449034449872,-0.10252431285361341,-0.2070309208104265
1963-07-01,5.2907684239999995,-0.0336920477564967,-0.06518778552978366,0.020494533742227095,-0.10252431285361341,-0.2070309208104265
1963-08-01,5.244212417666667,-0.008799479130884857,-0.04219505441627158,0.022565992038547922,-0.10252431285361341,-0.2070309208104265
1963-09-01,5.197656411333333,-0.008877597363618595,-0.017598958261769937,0.024683213652243463,-0.10252431285361341,-0.2070309208104265
1963-10-01,5.151100405,-0.008957115024344153,-0.017755194727237078,-0.08100048804827298,-0.10252431285361341,-0.2070309208104265
1963-11-01,5.50854373,0.06939164390060082,0.05981297994011059,-0.10251903386301808,-0.10252431285361341,-0.2070309208104265
1963-12-01,5.865987055,0.06488889668848996,0.1387832878012012,-0.12060087227477156,-0.10252431285361341,-0.2070309208104265
1964-01-01,6.22343038,0.06093489836383559,0.12977779337698014,-0.026832906425712455,0.0033507664506919888,-0.2070309208104265
1964-02-01,5.951075045666666,-0.04376289565455593,0.014505315110462158,-0.02753952427083295,0.013950341205304362,-0.2070309208104265
1964-03-01,5.678719711333334,-0.04576573681954332,-0.08752579130911176,-0.028312744298608084,0.0258268589892936,-0.2070309208104265
1964-04-01,5.406364377,-0.047960693286160816,-0.09153147363908687,-0.044763435010577224,-0.005698221025432937,-0.2070309208104265
1964-05-01,5.197236131666667,-0.03868186284724273,-0.08478734717364955,-0.050774821113817814,-0.026542751466794856,-0.2070309208104265
1964-06-01,4.988107886333333,-0.040238357472180075,-0.07736372569448569,-0.05720540258268281,-0.048170072670213226,-0.2070309208104265
1964-07-01,4.778979641,-0.0419253653086199,-0.08047671494436004,-0.0887135645191246,-0.07822036239893249,-0.2070309208104265
1964-08-01,4.7112952733333335,-0.014162932833190256,-0.05549451200893729,-0.09357316057665988,-0.08134721836722525,-0.2070309208104265
1964-09-01,4.643610905666667,-0.014366403237294545,-0.028325865666380512,-0.09852059937343294,-0.08454315383488076,-0.2070309208104265
1964-10-01,4.575926538,-0.014575805131319397,-0.0287328064745892,-0.16930376479011822,-0.18361632961628205,-0.2070309208104265
1964-11-01,4.879424196666666,0.06632485380749054,0.050782310531710007,-0.1681836064558676,-0.2050185027365543,-0.2070309208104265
1964-12-01,5.182921855333333,0.062199482240957504,0.1326497076149813,-0.16719212092586577,-0.223002554231147,-0.2070309208104265
1965-01-01,5.486419514,0.05855725151525504,0.12439896448191501,-0.07807925931046866,-0.14208039512629123,-0.11547122915803676
1965-02-01,5.271750891333333,-0.03912727091300339,0.017138795158293307,-0.0716655937759686,-0.13854734810567781,-0.10179361308692814
1965-03-01,5.057082268666667,-0.04072055510429706,-0.07825454182600677,-0.06460572835587342,-0.13468129414981733,-0.0864682387892085
1965-04-01,4.842413646000001,-0.042449106275517456,-0.08144111020859424,-0.06827138053334525,-0.1444064338057569,-0.10941620523545414
1965-05-01,4.633506745000001,-0.043141068952786354,-0.08375887540748761,-0.07108930869456254,-0.1537345701699887,-0.1321308840356077
1965-06-01,4.424599844,-0.0450861329219886,-0.08628213790557293,-0.07415386204194963,-0.16371319070985657,-0.15569858472454212
1965-07-01,4.2156929430000005,-0.04721486877130576,-0.09017226584397697,-0.10519449569177286,-0.19612467855073845,-0.1868682846234544
1965-08-01,4.068893271666667,-0.034822192535888696,-0.08039293605628328,-0.12376524340113493,-0.21716770989429623,-0.20660881873811576
1965-09-01,3.922093600333333,-0.03607852591159344,-0.06964438507177761,-0.14288536588973255,-0.2385911180208624,-0.2267854670286863
1965-10-01,3.7752939289999996,-0.03742890565407653,-0.07215705182318677,-0.226282902072942,-0.3146475522306511,-0.3264559015666638
1965-11-01,3.9364643339999996,0.042690823027570435,0.0036640465861002003,-0.2404932113824374,-0.32893402302266084,-0.35865049152617146
1965-12-01,4.097634739,0.040942935417435544,0.08538164605514087,-0.2531313494085097,-0.3415794041549156,-0.38570331277125625
1966-01-01,4.258805144,0.039332545545368136,0.08188587083487109,-0.19214598113856218,-0.28436373070087717,-0.33404428570377853
1966-02-01,4.188418512666667,-0.016527319037476285,0.02215516497910741,-0.17177172722345868,-0.26243612546898387,-0.315573836974796
1966-03-01,4.118031881333334,-0.016805061652857556,-0.03305463807495257,-0.14959105471401257,-0.23829923509180195,-0.2953624582530927
1966-04-01,4.04764525,-0.017092298787775184,-0.03361012330571511,-0.12644019470397905,-0.2211927363973767,-0.28483200996318014
1966-05-01,3.9143688293333336,-0.032926902540845626,-0.04945640487223668,-0.11531687218191444,-0.21525979017853314,-0.2850781919237346
1966-06-01,3.781092408666667,-0.034047997640877736,-0.06585380508169125,-0.10309112646711416,-0.208807592267651,-0.2853415410293022
1966-07-01,3.647815988,-0.0352481257430215,-0.06809599528175547,-0.10348693257667796,-0.22572970353881072,-0.3044110921763461
1966-08-01,3.5567097936666667,-0.024975545540959265,-0.059343330114252524,-0.09316039949572164,-0.23406377796934674,-0.31570894414810335
1966-09-01,3.4656035993333334,-0.025615301674475566,-0.04995109108191853,-0.08203078634163385,-0.24264439768562274,-0.3272110176750994
1966-10-01,3.374497405,-0.02628869451510818,-0.05123060334895113,-0.14275930919688085,-0.30842302923667575,-0.38740662316572005
1966-11-01,3.632533622,0.07646656258133944,0.048167661961910024,-0.11350477693224181,-0.29913401679748497,-0.38074639648177677
1966-12-01,3.8905698390000003,0.07103477733481545,0.15293312516267887,-0.08646446422156373,-0.29087270321341296,-0.37485123132364817
1967-01-01,4.148606056,0.06632350212901539,0.14206955466963067,-0.00950536737106511,-0.21304967903164085,-0.30288124008436956
1967-02-01,4.037146383666666,-0.026866776654325464,0.037674826756057156,-0.01964178520164306,-0.20168465348476794,-0.2890745469248093
1967-03-01,3.9256867113333334,-0.027608528832214874,-0.053733553308650595,-0.03013073803013422,-0.18931198399870597,-0.2738767797386785
1967-04-01,3.814227039,-0.028392401261046363,-0.05521705766442975,-0.025583125837017495,-0.17681634042813954,-0.26610472520962003
1967-05-01,3.8473009263333333,0.008671189993452622,-0.01996740717329859,0.01751042040520079,-0.1304748311758669,-0.22870535000368375
1967-06-01,3.8803748136666667,0.008596646835435928,0.017342379986905243,0.06375289390465455,-0.07954045369696983,-0.18803277997336287
1967-07-01,3.913448701,0.008523374395908112,0.01719329367087208,0.10030025726826741,-0.03820315753895287,-0.16934760528580528
1967-08-01,3.8382807563333334,-0.019207596779653446,-0.010847935922343899,0.10753600240711036,-0.021369414537398268,-0.17342756869456422
1967-09-01,3.7631128116666663,-0.019583753622669953,-0.038415193559307004,0.11516245533063807,-0.00322653482415336,-0.1776282288588903
1967-10-01,3.6879448669999997,-0.01997493788483451,-0.03916750724533968,0.015254158878092117,-0.06313266066035184,-0.24418441226745868
1967-11-01,3.8077736326666662,0.0324920165534206,0.011868052656178518,-0.021281254355946855,-0.07073863943375114,-0.2653229705270611
1967-12-01,3.9276023983333332,0.031469508754055964,0.06498403310684142,-0.05327178688056833,-0.0777689362316284,-0.2841228439948762
1968-01-01,4.047431164,0.03050939313956924,0.0629390175081117,0.002547537135374478,-0.033661237109016584,-0.23224157449209026
1968-02-01,3.885502648,-0.04000772574967493,-0.010718944043622614,-0.01023618701342699,-0.056466108090946876,-0.23167106217070932
1968-03-01,3.723574132,-0.04167504970903835,-0.08001545149935008,-0.0237670453470874,-0.08006411085556486,-0.23104996718407156
1968-04-01,3.5616456160000003,-0.043487388798950755,-0.08335009941807658,-0.07424823682965098,-0.09010985645760072,-0.2313282763981388
1968-05-01,3.587469310666667,0.007250495262824286,-0.03655219864260595,-0.07548381717363684,-0.05120824277031555,-0.18919915084943284
1968-06-01,3.6132930053333334,0.007198303993816602,0.01450099052564835,-0.07669851289732454,-0.009464014297934642,-0.14289464290014986
1968-07-01,3.6391167,0.007146858732062444,0.014396607987633425,-0.05188887134030096,0.023169420929442408,-0.10562493114758575
1968-08-01,3.4880547563333333,-0.04151060713899801,-0.034660418852040076,-0.07309322603366519,0.006478281879762182,-0.1106650906962321
1968-09-01,3.336992812666667,-0.043308363606500255,-0.08302121427799591,-0.09516195794402393,-0.011114126885314102,-0.11609721642241244
1968-10-01,3.185930869,-0.04526888493534087,-0.08661672721300051,-0.16330875300251935,-0.12294524964482212,-0.19066182272185161
1968-11-01,3.339992897,0.048356990259602606,0.0008990382963802723,-0.14961023080714164,-0.14151575856083742,-0.1848973591494144
1968-12-01,3.494054925,0.04612645378329372,0.09671398051920499,-0.13672282901856903,-0.15777615954962587,-0.17956919679159666
1969-01-01,3.648116953,0.04409261769117734,0.09225290756658766,-0.06109523438934994,-0.09636247826944955,-0.1289989426874798
1969-02-01,3.5877098183333334,-0.016558442463581513,0.026804070154487825,-0.03648760810186724,-0.08609369974029546,-0.12878046559180423
1969-03-01,3.5273026836666665,-0.016837240949082344,-0.033116884927163026,-0.009642433873559675,-0.07522477094298985,-0.12855439006996328
1969-04-01,3.4668955489999997,-0.017125588610919285,-0.03367448189816469,-0.03360969843230821,-0.09887590927177059,-0.11431556397549392
1969-05-01,3.553107164333333,0.02486709337355153,0.007315641151567576,-0.01665678396719117,-0.08433918501395743,-0.06029613130077627
1969-06-01,3.6393187796666666,0.02426372505696972,0.04973418674710328,5.5529867087456e-05,-0.07004817036781019,-0.0023293960992786245
1969-07-01,3.725530395,0.02368894305577407,0.04852745011393944,0.06808254320993012,-0.02937522513101487,0.047465385462133414
1969-08-01,3.6141553956666663,-0.029895071982987687,-0.006914311585066724,0.08305759063907381,-0.03958356378214112,0.04286462432169369
1969-09-01,3.5027803963333333,-0.030816328336869647,-0.05979014396597526,0.09945273151290501,-0.05020803654727368,0.03801543635602034
1969-10-01,3.3914053969999998,-0.03179616953718234,-0.061632656673739405,0.01539299680732209,-0.10934689817027665,-0.06638017705868882
1969-11-01,3.7760322139999998,0.11341222059156864,0.07800997686086841,0.08070201958831547,-0.038591020414299515,-0.029439806953687864
1969-12-01,4.160659031,0.10186004652554592,0.22682444118313705,0.14049496893966484,0.027975242175113157,0.0029053071892830573
1970-01-01,4.545285848,0.09244372445188231,0.20372009305109184,0.2669045374777572,0.16980639566404943,0.12586599940719134
1970-02-01,4.612217728666667,0.01472556026286398,0.10853057035008629,0.3075763954207129,0.23865339191981128,0.17488176408762834
1970-03-01,4.679149609333333,0.014511864921436635,0.02945112052572796,0.3496655850168313,0.31376057974807026,0.22676221459541002
1970-04-01,4.74608149,0.01430428309733034,0.02902372984287349,0.33575523351559355,0.32296086154337744,0.23361327353284222
1970-05-01,4.920886091333333,0.03683135270678495,0.05166248190009082,0.35214483513424133,0.3618840442969755,0.26814710630581073
1970-06-01,5.0956906926666665,0.03552299282871019,0.0736627054135699,0.3677759009846078,0.4002548180624892,0.3020972247226772
1970-07-01,5.270495294,0.03430439794646456,0.07104598565742015,0.4582923856343497,0.5110127742204311,0.3731395978012939
1970-08-01,5.337555006333333,0.012723607287852934,0.04746448092203459,0.5238052068352954,0.5995104892263676,0.4183882528808254
1970-09-01,5.404614718666667,0.012563751053387584,0.02544721457570609,0.5936209582751535,0.6964004998523612,0.4654814303292749
1970-10-01,5.471674431,0.01240786176704134,0.025127502106774724,0.44905395952747584,0.6382293614799863,0.4369747151088046
1970-11-01,5.832970809333333,0.0660303135519893,0.07925747032201813,0.4019343488311271,0.6693987171175717,0.48512252966556324
1970-12-01,6.194267187666667,0.06194037140649211,0.1320606271039788,0.362789359087778,0.697935473963591,0.5304194034877643
1971-01-01,6.555563566,0.05832754180392885,0.12388074281298422,0.42134737596074623,0.8272279247615906,0.6871854583278616
1971-02-01,6.343092205666666,-0.03241084587071996,0.024026250965783813,0.3556079064055413,0.7982840642053883,0.7034956149133185
1971-03-01,6.1306208453333335,-0.03349649562771917,-0.06482169174143992,0.29172262597061605,0.7683315688878096,0.7212888384494829
1971-04-01,5.918149485,-0.03465739697392445,-0.06699299125543845,0.2026593128060914,0.6656265097792,0.6496725051845023
1971-05-01,5.970172443666667,0.008790409704676039,-0.026171639987946915,0.17161201567012063,0.6404642750788345,0.6522801873123785
1971-06-01,6.022195402333334,0.008713811729484267,0.017580819409351855,0.14262418736794613,0.6164665869900476,0.6548508604665888
1971-07-01,6.074218361000001,0.008638537143200287,0.017427623458968755,0.13801513123379006,0.6806743750650355,0.741434348176707
1971-08-01,5.922175011666667,-0.0250309324257324,-0.016608625922020614,0.09576266208439055,0.6907069075372025,0.7747041555459997
1971-09-01,5.770131662333333,-0.025673565714253388,-0.05006186485146469,0.05454586801480943,0.7013983841146001,0.8111289602917411
1971-10-01,5.6180883129999994,-0.0263500658617295,-0.05134713142850689,-0.036839288821658545,0.4878284915500457,0.6820659463216814
1971-11-01,5.887639434333333,0.047979153462149204,0.02036483374670195,-0.0495018610020338,0.41507376366725723,0.685044900756199
1971-12-01,6.157190555666667,0.04578254567721429,0.09595830692429841,-0.060768690032916184,0.3546321973074438,0.6877722493527381
1972-01-01,6.426741677000001,0.043778265248792136,0.09156509135442858,0.013187490993526119,0.3934168018685209,0.7913214842959446
1972-02-01,6.177483500666667,-0.03878453326129139,0.0032958124028374947,0.007644030925351597,0.32021499982489576,0.7513335414257987
1972-03-01,5.928225324333334,-0.04034946856700361,-0.07756906652258255,0.0017025320767702912,0.2490778628272845,0.7099520999538871
1972-04-01,5.678967148,-0.042046002420018436,-0.08069893713400733,-0.04877669756014935,0.1540537705194598,0.5983101227585801
1972-05-01,5.671578840666666,-0.0013009949064304305,-0.043292295691464644,-0.05822072155460434,0.11301473788995375,0.5584177105766313
1972-06-01,5.6641905333333336,-0.0013026896990934178,-0.002601989812860639,-0.06750297788095394,0.07469795861150308,0.5203715800937208
1972-07-01,5.656802226,-0.0013043889130942565,-0.0026053793981870577,-0.04481002083590635,0.059811509068826485,0.565179580485788
1972-08-01,5.435032676666666,-0.03920404859021376,-0.04045730017697857,-0.05807475553012931,0.005628145498501658,0.5516338627325854
1972-09-01,5.213263127333334,-0.040803719595913335,-0.0784080971804274,-0.0720574620961224,-0.04722709783364054,0.5371984522832125
1972-10-01,4.991493578,-0.042539488975836925,-0.08160743919182678,-0.1522080056580104,-0.1442622051162824,0.32188850494801424
1972-11-01,5.163624399666666,0.03448483284148307,-0.009521623300847715,-0.16136680309261975,-0.1663865565973811,0.2410592555635609
1972-12-01,5.335755221333333,0.03333527157354399,0.06896966568296614,-0.16975732190560677,-0.18607223198827982,0.17390971652116272
1973-01-01,5.507886042999999,0.032259879722078555,0.06667054314708798,-0.10839324096849556,-0.13167176758372312,0.19419471651704923
1973-02-01,5.313588761333333,-0.035276198554180294,-0.004154324754511718,-0.10367968985205889,-0.13327069225328636,0.13558855881301723
1973-03-01,5.119291479666667,-0.03656611198076809,-0.07055239710836048,-0.09855236942697188,-0.1349844250061779,0.0786353943675473
1973-04-01,4.924994198,-0.037953940000954534,-0.0731322239615364,-0.13163612172918482,-0.17506667613519644,0.0008348306769185854
1973-05-01,4.906956197333334,-0.0036625425211651574,-0.041477474603020426,-0.1336880056459494,-0.18518814659648775,-0.03703805955195538
1973-06-01,4.888918196666666,-0.0036760060496301428,-0.007325085042330426,-0.13574524946337296,-0.19513624533876617,-0.07239871701768252
1973-07-01,4.870880196,-0.0036895689273273025,-0.0073520120992600635,-0.10379928037758623,-0.1775183633708256,-0.08743231868891188
1973-08-01,4.747000977666667,-0.025432614506729956,-0.029028348049832564,-0.0894376781448144,-0.17731496342545006,-0.12167634054074361
1973-09-01,4.623121759333333,-0.02609631194856521,-0.05086522901345991,-0.07379991838319999,-0.17710055418038895,-0.1550809870666201
1973-10-01,4.499242541,-0.026795577703148554,-0.05219262389713042,-0.1286657989123986,-0.23581554353294787,-0.22865334182698727
1973-11-01,4.881994161333334,0.08507023501077215,0.055995151215167294,-0.08504158102788872,-0.2071068586889402,-0.21185282884570822
1973-12-01,5.264745781666667,0.07840067146430152,0.1701404700215441,-0.04414402539107365,-0.18080637961408663,-0.19690416717611814
1974-01-01,5.647497402000001,0.07270087411745174,0.15680134292860326,0.06284051244170441,-0.08579320343137631,-0.1096617834193312
1974-02-01,5.4921457123333335,-0.02750805863348449,0.04319295557603886,0.07283317118152155,-0.0735598915597967,-0.10414526507311428
1974-03-01,5.336794022666667,-0.0282861558676063,-0.05501611726696887,0.08361427610085204,-0.06025270377798153,-0.09823264245129704
1974-04-01,5.181442333,-0.029109553227434026,-0.05657231173521282,0.055938167089372826,-0.0864197644846727,-0.13211178037300664
1974-05-01,5.334998861,0.029635865485178936,-0.00033637454603696604,0.09124322526760165,-0.058118043592648494,-0.11411063497990714
1974-06-01,5.488555389,0.02878286050303247,0.059271730970358094,0.12680976910646247,-0.02974239336611373,-0.09641783307631746
1974-07-01,5.642111917,0.027977585560629237,0.05756572100606494,0.18856346218266729,0.038100827106772206,-0.04729058059158053
1974-08-01,5.840468893000001,0.03515651212134574,0.06411769200786344,0.26331712575145594,0.12030963148171137,0.012189883140071078
1974-09-01,6.038825869,0.03396250877009832,0.07031302424269148,0.3421872268432573,0.20982342752400118,0.07488980816240165
1974-10-01,6.237182845,0.03284694414161793,0.06792501754019686,0.2775891651817435,0.20790792711465156,0.05936902464310756
1974-11-01,7.226561452333334,0.15862587836854303,0.19668319787634747,0.37263255473764056,0.3543652496351799,0.17367838253478918
1974-12-01,8.215940059666668,0.1369086271332931,0.3172517567370863,0.4547930658201065,0.49166849051068295,0.2783989885683198
1975-01-01,9.205318667,0.12042183854168398,0.2738172542665862,0.6760878441968956,0.7324108207218731,0.4901405509228107
1975-02-01,9.057272586333333,-0.01608266764271782,0.10240246649277518,0.6971373727119476,0.7692433850090288,0.5278219181643338
1975-03-01,8.909226505666666,-0.016345547653060177,-0.03216533528543564,0.7194491288506379,0.808982132260101,0.5688110660763883
1975-04-01,8.761180425,-0.016617164304050802,-0.032691095306120355,0.642208490248448,0.7854613069016652,0.5447515887780845
1975-05-01,8.649737940666666,-0.012720030740986932,-0.02912582420426213,0.5759589414005395,0.7692539724972653,0.5270916276145041
1975-06-01,8.538295456333334,-0.012883914529871143,-0.025440061481973864,0.5133155070190951,0.7529265990457001,0.5093855353629493
1975-07-01,8.426852972,-0.013052076366210752,-0.025767829059742287,0.44283843067803486,0.775195120381484,0.5504696058549243
1975-08-01,8.235403858,-0.022718933703498978,-0.03547448081205273,0.36374256132736327,0.7813512787920964,0.5797023201881888
1975-09-01,8.043954744,-0.0232470826326292,-0.04543786740699762,0.2896775585869489,0.7878464365275479,0.6115326241134955
1975-10-01,7.85250563,-0.023800371843563983,-0.046494165265258625,0.08661715281817184,0.6084627245550376,0.520735247611525
1975-11-01,8.098417165333332,0.031316314425021696,0.006770602653372038,-0.014304254106024206,0.5382351781418031,0.5177639957984519
1975-12-01,8.344328700666667,0.030365382557223874,0.06263262885004361,-0.09353179368139453,0.4775267887173551,0.5149784573469012
1976-01-01,8.590240236,0.029470499563815755,0.060730765114447305,-0.0515643474215457,0.5640954712307593,0.616655074722881
1976-02-01,8.211034282,-0.04414381246415233,-0.015974253106306513,-0.07836732214885156,0.5385705813501014,0.6039395909792278
1976-03-01,7.831828327999999,-0.046182483348204406,-0.08828762492830478,-0.10607612809206579,0.5115151003650087,0.5902208232408559
1976-04-01,7.452622374,-0.048418573303538825,-0.0923649666964087,-0.13839905611919623,0.396930452690494,0.5187872225250549
1976-05-01,7.531402131,0.010570743162143792,-0.038359650444064086,-0.11792673730755754,0.37220117083890836,0.5405048372736154
1976-06-01,7.610181888,0.010460171377084437,0.021141486324287584,-0.09691293852088834,0.34881796035808743,0.5623833027651826
1976-07-01,7.688961645,0.010351888845682167,0.020920342754169097,-0.06635281310086294,0.3164973199695458,0.6197514348900388
1976-08-01,7.597449192333333,-0.011901795963070727,-0.0016731131862621762,-0.055508212797904743,0.25810039188817235,0.6433590953981074
1976-09-01,7.505936739666667,-0.01204515493950431,-0.023803591926141454,-0.04413481589994517,0.20341778110349207,0.6682667518516128
1976-10-01,7.414424287,-0.012192009583967045,-0.02409030987900851,-0.08446006971106423,0.02599615818751655,0.5187286264543642
1976-11-01,7.708066312000001,0.03960415719867205,0.026929293350573813,-0.07625087787059881,-0.061815658826419484,0.46409088523166053
1976-12-01,8.001708337,0.03809542018895895,0.0792083143973441,-0.06851169266880086,-0.1307516201817981,0.416859144400187
1977-01-01,8.295350362,0.036697416680659956,0.07619084037791812,0.01026863085748353,-0.08412269997074062,0.510402454066669
1977-02-01,7.867646201,-0.05155950530543729,-0.01675418927481953,0.004573373100115852,-0.11691029563612221,0.4742270673337188
1977-03-01,7.43994204,-0.05436240396087433,-0.10311901061087458,-0.0017014593472812756,-0.15080597829372966,0.4358824361733953
1977-04-01,7.012237879,-0.05748756626066409,-0.10872480792174866,-0.06893328001476229,-0.18931210088666095,0.31438413797254605
1977-05-01,6.974455240333333,-0.005388099964465987,-0.06256591747140372,-0.08353632764929086,-0.18315602030848122,0.2707269483535375
1977-06-01,6.936672601666666,-0.0054172888583712275,-0.010776199928931862,-0.09784013473685804,-0.1768371152653041,0.22944611941604376
1977-07-01,6.898889962999999,-0.005446795724161624,-0.010834577716742455,-0.09194654832812277,-0.1622888103661959,0.18122193429855482
1977-08-01,6.707106976666666,-0.02779910787994877,-0.03309448754217448,-0.10642639162923129,-0.1661928503924629,0.1106640797671039
1977-09-01,6.515323990333333,-0.028593995444015752,-0.05559821575989765,-0.12126366955329149,-0.17028725640871223,0.04459403423715602
1977-10-01,6.323541004,-0.029435679118625213,-0.057187990888031615,-0.179620316167306,-0.21916334082306788,-0.12495852339867164
1977-11-01,6.525854732333333,0.03199374024859791,0.0016163036582101942,-0.1844423143795808,-0.21792933063483555,-0.20570808879561175
1977-12-01,6.728168460666667,0.031001874333938195,0.0639874804971956,-0.18892293067118726,-0.21676597210049586,-0.26909988626614634
1978-01-01,6.930482189,0.030069658558056878,0.06200374866787617,-0.11911618647529987,-0.15595502941781525,-0.2348157656801101
1978-02-01,6.587567300333333,-0.04947922515563752,-0.020897390003728034,-0.11456738978394876,-0.15887235720147752,-0.26059043440602325
1978-03-01,6.244652411666666,-0.052054859257273156,-0.09895845031127515,-0.10946369484014096,-0.1620865651998663,-0.28723618179947863
1978-04-01,5.9017375229999995,-0.05491336683944348,-0.10410971851454642,-0.1538066673838263,-0.21638263097015353,-0.3176975344821682
1978-05-01,5.952938428666666,0.00867556469042019,-0.046714206615407594,-0.14181643411621292,-0.21776660318021213,-0.3027954514913117
1978-06-01,6.004139334333333,0.008600946621605488,0.01735112938084038,-0.12969486880721048,-0.21912221551557332,-0.2874992177645256
1978-07-01,6.05534024,0.008527601179054267,0.017201893243211197,-0.09717553916078814,-0.20297719843779838,-0.2647184832207412
1978-08-01,5.919971125999999,-0.022355327468766673,-0.014018363606593254,-0.0913773229415219,-0.2112948281705208,-0.2640471864395165
1978-09-01,5.784602012,-0.022866515920233144,-0.044710654937533234,-0.08522740528749484,-0.2198177784157337,-0.2633431563677847
1978-10-01,5.649232897999999,-0.023401629657352596,-0.0457330318404664,-0.13433057741692878,-0.2671011549024672,-0.30242752593895605
1978-11-01,5.895741601,0.043635783379947446,0.019213005280128925,-0.12372265417150163,-0.26318963992501243,-0.2934432699746161
1978-12-01,6.142250304,0.041811313941945594,0.08727156675989467,-0.1137340611380655,-0.25955504759185244,-0.2849733959407744
1979-01-01,6.388759007000001,0.04013328842028274,0.08362262788389141,-0.030179318748405404,-0.1879707292648758,-0.22193005319618997
1979-02-01,6.150912303666668,-0.03722893649184933,0.0014102322826254898,-0.01501126112717932,-0.1732580347270195,-0.21462626017015674
1979-03-01,5.913065600333334,-0.038668524536034976,-0.07445787298369866,0.001919447838740096,-0.15675056916686014,-0.2065792007706878
1979-04-01,5.675218897000001,-0.04022392434136446,-0.07733704907206984,-0.0466525120315866,-0.186284992671519,-0.24645918538325884
1979-05-01,5.749758524666667,0.013134229537131947,-0.02761800505941625,-0.04236757268640412,-0.1711071208283379,-0.24446503259888086
1979-06-01,5.824298152333333,0.0129639579378662,0.026268459074263673,-0.03815509591690036,-0.15576300193652848,-0.24251174329621283
1979-07-01,5.89883778,0.012798044625652372,0.0259279158757324,-0.0035698393708684106,-0.12050936409372204,-0.22357654119588188
1979-08-01,5.8433888776666665,-0.009399970706319927,0.0032777726747530433,0.010162646547630327,-0.10313149640196018,-0.22149771836124388
1979-09-01,5.787939975333333,-0.009489168613312393,-0.018799941412639964,0.024553258794205446,-0.08469954228617615,-0.21936757982928567
1979-10-01,5.732491072999999,-0.009580075565683521,-0.018978337226624897,-0.027689566308725433,-0.12157237509478935,-0.2562997201936891
1979-11-01,6.110218408333333,0.06589235474127952,0.0556810254379736,-0.005215009822345906,-0.09184521106240306,-0.2363857627652327
1979-12-01,6.487945743666666,0.06181895802909021,0.13178470948255883,0.015525196138716169,-0.0638536299877841,-0.21788164929269738
1980-01-01,6.865673079,0.05821986654282041,0.12363791605818064,0.11620402633723947,0.042216764700467424,-0.12735360696222553
1980-02-01,7.011239384666666,0.021202044430561395,0.08065629117056416,0.18571987164685377,0.12275894997258963,-0.05762177353378062
1980-03-01,7.156805690333334,0.02076185074853032,0.04240408886112279,0.2610624929580285,0.21266079056246334,0.020616501297863854
1980-04-01,7.302371996000001,0.020339563761425428,0.04152370149706064,0.2700310742916536,0.22668360902828621,0.047016827030492925
1980-05-01,7.420744964333334,0.016210207915753116,0.03687948023466703,0.27410114836934163,0.2359381671740124,0.06978451924491291
1980-06-01,7.539117932666667,0.015951628697964182,0.03242041583150623,0.2780683608944179,0.2450362215594788,0.09280159171987479
1980-07-01,7.657490901,0.01570116947241651,0.031903257395928364,0.31045375574211764,0.29350139350662796,0.14169804173984724
1980-08-01,7.504104389666667,-0.020030910035205185,-0.004644249275938206,0.29650694748860085,0.29725508757553354,0.15176227625830574
1980-09-01,7.350717878333334,-0.02044034882357848,-0.04006182007041037,0.2822903315026819,0.3011886765963767,0.1624369753724355
1980-10-01,7.197331367,-0.02086687502800899,-0.04088069764715696,0.1779172013203365,0.220767776827131,0.10289481795231126
1980-11-01,7.498117763000001,0.041791378034797155,0.020052447544087748,0.15569982537530214,0.22074441644245968,0.11443668612557945
1980-12-01,7.798904159,0.040114920238283114,0.08358275606959409,0.13592710711124156,0.22072285876724096,0.12530469689083845
1981-01-01,8.099690555,0.03856777694246838,0.08022984047656645,0.1552437608554258,0.316827513566017,0.22954198199844633
1981-02-01,7.866511437000001,-0.02878864524720104,0.00866881764689742,0.09916515515088853,0.33036092759676916,0.2597196638684438
1981-03-01,7.633332319,-0.029641998218326693,-0.05757729049440219,0.04532230392826997,0.3450287041853284,0.293404237184677
1981-04-01,7.400153201,-0.030547486766637655,-0.059283996436653275,-0.002774891662805423,0.2870372154331493,0.24310931310228256
1981-05-01,7.402879945666667,0.000368471380605806,-0.030190271260654766,-0.018070812556159388,0.27103382279647237,0.23296271679355396
1981-06-01,7.405606690333333,0.0003683356594568199,0.000736942761211612,-0.032893830880526775,0.2554348782809439,0.2229877094954673
1981-07-01,7.408333435,0.0003682000382529971,0.0007366713189136398,-0.01276247633209171,0.267814549073488,0.25141377843267554
1981-08-01,7.624537666666667,0.02918392288409022,0.029562868443865353,0.03725075466988503,0.3173145711877501,0.3180747181655317
